timestamp,allarme_id,allarme_bloccante,allarme_durata_media,allarme_tf_medio,allarme_numero,tel_pezzi_prodotti,tel_tempo_attivo,tel_tempo_fermo,tel_velocità_nominale,disponibilità,efficienza
2020-04-10 20:00:00,71,True,1.0,2.0,1,1348.2819763248622,3016,584,0.4646202000000076,0.8378,0.9622
2020-04-10 20:00:00,72,True,1.0,2.0,1,1348.2819763248622,3016,584,0.4646202000000076,0.8378,0.9622
2020-04-10 20:00:00,102,True,165.0,221.0,1,1348.2819763248622,3016,584,0.4646202000000076,0.8378,0.9622
2020-04-10 20:00:00,104,True,6.0,19.0,1,1348.2819763248622,3016,584,0.4646202000000076,0.8378,0.9622
2020-04-10 20:00:00,107,True,13.5,13.5,4,1348.2819763248622,3016,584,0.4646202000000076,0.8378,0.9622
2020-04-10 21:00:00,4,True,39.0,41.0,1,1366.68283654148,3041,559,0.4646202000000076,0.8447,0.9673
2020-04-10 21:00:00,24,True,1.0,1.0,1,1366.68283654148,3041,559,0.4646202000000076,0.8447,0.9673
2020-04-10 21:00:00,67,True,45.0,45.0,1,1366.68283654148,3041,559,0.4646202000000076,0.8447,0.9673
2020-04-10 21:00:00,68,True,4.0,10.0,1,1366.68283654148,3041,559,0.4646202000000076,0.8447,0.9673
2020-04-10 21:00:00,107,True,40.375,43.625,8,1366.68283654148,3041,559,0.4646202000000076,0.8447,0.9673
2020-04-10 21:00:00,145,True,44.0,45.0,1,1366.68283654148,3041,559,0.4646202000000076,0.8447,0.9673
2020-04-10 22:00:00,4,True,121.0,123.0,1,679.7169857835734,1539,1971,0.4646202000000075,0.4385,0.9506
2020-04-10 22:00:00,71,True,4.0,48.0,1,679.7169857835734,1539,1971,0.4646202000000075,0.4385,0.9506
2020-04-10 22:00:00,102,True,320.0,1541.0,1,679.7169857835734,1539,1971,0.4646202000000075,0.4385,0.9506
2020-04-10 22:00:00,107,True,86.33333333333333,86.33333333333333,3,679.7169857835734,1539,1971,0.4646202000000075,0.4385,0.9506
2020-04-10 23:00:00,4,True,112.0,114.0,1,1291.4065724607278,2875,725,0.4646202000000076,0.7986,0.9668
2020-04-10 23:00:00,103,True,3.5,154.5,2,1291.4065724607278,2875,725,0.4646202000000076,0.7986,0.9668
2020-04-10 23:00:00,107,True,28.90909090909091,28.90909090909091,11,1291.4065724607278,2875,725,0.4646202000000076,0.7986,0.9668
2020-04-11 00:00:00,4,True,40.0,42.0,2,608.9015123658063,1358,2242,0.4646202000000076,0.3772,0.965
2020-04-11 00:00:00,102,True,21.0,30.0,1,608.9015123658063,1358,2242,0.4646202000000076,0.3772,0.965
2020-04-11 00:00:00,107,True,35.42857142857143,35.857142857142854,7,608.9015123658063,1358,2242,0.4646202000000076,0.3772,0.965
2020-04-11 00:00:00,127,True,2.0,2.0,1,608.9015123658063,1358,2242,0.4646202000000076,0.3772,0.965
2020-04-13 04:00:00,4,True,146.0,247.0,1,1.1151906964440002,26,3573,0.4646202000000076,0.0072,0.0923
2020-04-13 04:00:00,38,True,3017.0,4127.0,1,1.1151906964440002,26,3573,0.4646202000000076,0.0072,0.0923
2020-04-13 04:00:00,102,True,4.0,18.0,1,1.1151906964440002,26,3573,0.4646202000000076,0.0072,0.0923
2020-04-13 04:00:00,112,True,88.0,88.0,1,1.1151906964440002,26,3573,0.4646202000000076,0.0072,0.0923
2020-04-13 04:00:00,113,True,88.0,88.0,1,1.1151906964440002,26,3573,0.4646202000000076,0.0072,0.0923
2020-04-13 04:00:00,114,True,88.0,88.0,1,1.1151906964440002,26,3573,0.4646202000000076,0.0072,0.0923
2020-04-13 04:00:00,115,True,88.0,88.0,1,1.1151906964440002,26,3573,0.4646202000000076,0.0072,0.0923
2020-04-13 05:00:00,4,True,22.5,24.5,2,391.4365481304297,934,2666,0.4646202000000068,0.2594,0.902
2020-04-13 05:00:00,47,True,295.0,296.0,2,391.4365481304297,934,2666,0.4646202000000068,0.2594,0.902
2020-04-13 05:00:00,63,True,9.0,12.0,1,391.4365481304297,934,2666,0.4646202000000068,0.2594,0.902
2020-04-13 05:00:00,67,True,30.5,31.5,2,391.4365481304297,934,2666,0.4646202000000068,0.2594,0.902
2020-04-13 05:00:00,68,True,7.0,9.0,1,391.4365481304297,934,2666,0.4646202000000068,0.2594,0.902
2020-04-13 05:00:00,69,True,4.0,4.0,1,391.4365481304297,934,2666,0.4646202000000068,0.2594,0.902
2020-04-13 05:00:00,92,True,17.07894736842105,20.13157894736842,38,391.4365481304297,934,2666,0.4646202000000068,0.2594,0.902
2020-04-13 05:00:00,107,True,13.833333333333334,49.0,6,391.4365481304297,934,2666,0.4646202000000068,0.2594,0.902
